interval_begin;interval_end;interval_haltingDurationSum;interval_id;interval_intervalHaltingDurationSum;interval_jamLengthInMetersSum;interval_jamLengthInVehiclesSum;interval_maxHaltingDuration;interval_maxIntervalHaltingDuration;interval_maxJamLengthInMeters;interval_maxJamLengthInVehicles;interval_maxOccupancy;interval_maxVehicleNumber;interval_meanHaltingDuration;interval_meanIntervalHaltingDuration;interval_meanMaxJamLengthInMeters;interval_meanMaxJamLengthInVehicles;interval_meanOccupancy;interval_meanSpeed;interval_meanTimeLoss;interval_meanVehicleNumber;interval_nVehEntered;interval_nVehLeft;interval_nVehSeen;interval_sampledSeconds;interval_startedHalts
43440.00;43480.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.89;11.70;1.79;3.75;2;2;6;149.97;0.00
43440.00;43480.00;53.00;id_-E2_1;48.00;252.71;47;45.00;40.00;12.68;2;1.52;3;26.50;24.00;6.32;1.18;0.98;3.94;17.53;1.93;2;1;3;77.00;1.00
43440.00;43480.00;21.00;id_-E2_2;21.00;100.00;20;21.00;21.00;5.00;1;0.51;1;21.00;21.00;2.50;0.50;0.51;4.67;23.12;1.00;0;0;1;40.00;1.00
43440.00;43480.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.82;12.59;0.82;2.48;3;4;6;98.17;0.00
43440.00;43480.00;84.00;id_-E3_1;1.00;5.00;1;84.00;1.00;5.00;1;0.67;2;84.00;1.00;0.12;0.03;0.38;12.35;0.77;1.15;4;6;6;45.91;0.00
43440.00;43480.00;45.00;id_-E3_2;40.00;200.00;40;45.00;40.00;5.00;1;1.01;3;45.00;40.00;5.00;1.00;0.59;4.61;11.38;1.75;3;1;4;70.00;0.00
43480.00;43520.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.16;6;0.00;0.00;0.00;0.00;1.84;12.22;1.54;5.12;4;4;9;205.00;0.00
43480.00;43520.00;53.00;id_E0_1;40.00;200.00;40;53.00;40.00;5.00;1;1.44;4;53.00;40.00;5.00;1.00;1.15;9.05;6.29;3.17;4;5;7;127.00;0.00
43480.00;43520.00;477.00;id_E0_2;28.00;185.40;27;135.00;7.00;42.51;6;2.52;7;68.14;4.00;4.63;0.68;0.79;5.78;5.86;2.40;2;8;9;92.56;1.00
43480.00;43520.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.29;13.02;1.93;5.05;1;3;7;201.03;0.00
43480.00;43520.00;16.00;id_-E1_1;16.00;75.00;15;16.00;16.00;5.00;1;1.38;3;16.00;16.00;1.88;0.38;0.84;9.33;7.63;1.82;3;0;3;73.00;1.00
43480.00;43520.00;19.00;id_-E1_2;19.00;90.00;18;19.00;19.00;5.00;1;0.46;1;19.00;19.00;2.25;0.45;0.46;6.98;21.58;1.00;0;0;1;40.00;1.00
43480.00;43520.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.53;11.90;1.88;3.05;1;3;5;121.44;0.00
43480.00;43520.00;141.00;id_-E2_1;88.00;552.58;87;85.00;40.00;20.03;3;2.53;5;47.00;29.33;13.81;2.17;1.98;5.19;19.12;3.90;3;0;5;156.00;1.00
43480.00;43520.00;22.00;id_-E2_2;1.00;5.00;1;22.00;1.00;5.00;1;0.51;1;22.00;1.00;0.12;0.03;0.03;1.83;2.56;0.10;0;1;1;3.28;0.00
43480.00;43520.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.68;13.76;0.93;2.02;2;2;4;81.00;0.00
43480.00;43520.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.34;1;0.00;0.00;0.00;0.00;0.23;13.10;0.52;0.68;3;3;3;27.00;0.00
43480.00;43520.00;144.00;id_-E3_2;99.00;627.83;97;85.00;40.00;20.04;3;1.68;5;48.00;33.00;15.70;2.42;1.08;2.53;17.73;3.23;3;1;6;129.00;2.00
43520.00;43560.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.45;12.45;2.40;6.88;4;4;9;273.94;0.00
43520.00;43560.00;54.00;id_E0_1;1.00;5.00;1;54.00;1.00;5.00;1;0.72;2;54.00;1.00;0.12;0.03;0.21;12.56;0.71;0.60;3;3;5;23.95;0.00
43520.00;43560.00;48.00;id_E0_2;48.00;262.60;46;34.00;34.00;12.58;2;1.08;3;24.00;24.00;6.56;1.15;0.78;4.98;14.10;2.15;3;1;4;86.00;2.00
43520.00;43560.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.30;5;0.00;0.00;0.00;0.00;1.93;12.24;2.03;4.22;3;2;7;168.89;0.00
43520.00;43560.00;94.00;id_-E1_1;78.00;470.28;76;56.00;40.00;20.19;3;2.30;5;31.33;26.00;11.76;1.90;1.93;6.48;14.91;4.20;3;1;6;168.00;2.00
43520.00;43560.00;59.00;id_-E1_2;40.00;200.00;40;59.00;40.00;5.00;1;0.46;1;59.00;40.00;5.00;1.00;0.46;0.00;40.00;1.00;0;0;1;40.00;0.00
43520.00;43560.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;1.52;3;0.00;0.00;0.00;0.00;1.24;13.25;1.47;2.48;3;2;5;98.55;0.00
43520.00;43560.00;148.00;id_-E2_1;7.00;42.50;7;86.00;4.00;20.00;3;2.53;5;49.33;2.33;1.06;0.17;1.12;11.12;2.77;2.33;2;6;7;91.52;0.00
43520.00;43560.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
43520.00;43560.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.65;14.11;0.52;1.93;4;4;6;77.00;0.00
43520.00;43560.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.46;13.38;0.79;1.38;7;5;7;55.00;0.00
43520.00;43560.00;282.00;id_-E3_2;138.00;927.68;137;125.00;40.00;27.57;4;2.02;6;70.50;34.50;23.19;3.42;1.57;2.99;20.85;4.67;2;2;7;187.00;1.00
43560.00;43600.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.23;13.55;1.55;6.22;5;4;10;248.15;0.00
43560.00;43600.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.38;12.38;0.33;1.05;5;6;7;42.00;0.00
43560.00;43600.00;134.00;id_E0_2;86.00;530.09;84;74.00;40.00;20.03;3;1.80;5;33.50;21.50;13.25;2.10;1.31;5.08;15.46;3.62;3;2;6;145.00;2.00
43560.00;43600.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.55;12.26;1.95;5.62;3;3;8;223.98;0.00
43560.00;43600.00;227.00;id_-E1_1;133.00;890.44;132;96.00;40.00;27.71;4;2.30;5;56.75;33.25;22.26;3.30;2.01;2.78;19.80;4.38;2;2;7;175.00;1.00
43560.00;43600.00;60.00;id_-E1_2;1.00;5.00;1;60.00;1.00;5.00;1;0.46;1;60.00;1.00;0.12;0.03;0.02;1.92;2.59;0.10;0;1;1;3.12;0.00
43560.00;43600.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.60;12.69;1.74;3.17;2;2;5;126.72;0.00
43560.00;43600.00;26.00;id_-E2_1;26.00;125.00;25;26.00;26.00;5.00;1;1.01;2;26.00;26.00;3.12;0.62;0.71;6.19;10.49;1.40;2;1;3;56.00;1.00
43560.00;43600.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
43560.00;43600.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.98;13.84;0.99;2.90;3;2;5;116.00;0.00
43560.00;43600.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.15;13.68;0.16;0.45;3;4;5;18.00;0.00
43560.00;43600.00;294.00;id_-E3_2;12.00;78.79;12;126.00;5.00;27.50;4;1.68;6;73.50;3.00;1.97;0.30;0.52;8.37;4.15;1.70;2;7;7;66.55;0.00
43600.00;43640.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.20;13.79;1.70;6.15;4;5;10;245.32;0.00
43600.00;43640.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.41;13.00;0.44;1.12;4;4;5;45.00;0.00
43600.00;43640.00;293.00;id_E0_2;160.00;1085.49;158;114.00;40.00;35.03;5;2.52;7;58.60;32.00;27.14;3.95;1.76;1.89;20.89;4.88;4;1;8;195.00;2.00
43600.00;43640.00;1.00;id_-E1_0;1.00;0.00;0;1.00;1.00;0.00;0;3.22;7;1.00;1.00;0.00;0.00;2.69;12.16;2.28;5.90;3;3;8;235.47;1.00
43600.00;43640.00;240.00;id_-E1_1;13.00;78.55;12;97.00;5.00;27.50;4;2.30;5;48.00;2.60;1.96;0.30;0.65;7.23;3.31;1.60;3;6;8;61.31;1.00
43600.00;43640.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
43600.00;43640.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.57;12.00;2.02;3.12;2;2;5;124.83;0.00
43600.00;43640.00;88.00;id_-E2_1;62.00;357.59;61;66.00;40.00;12.56;2;1.52;3;44.00;31.00;8.94;1.52;1.31;4.54;16.95;2.58;2;1;4;103.00;1.00
43600.00;43640.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
43600.00;43640.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.85;13.47;1.59;2.52;2;3;5;101.00;0.00
43600.00;43640.00;2.00;id_-E3_1;2.00;5.00;1;2.00;2.00;5.00;1;1.01;3;2.00;2.00;0.12;0.03;0.66;13.36;1.26;1.95;4;3;5;78.00;1.00
43600.00;43640.00;4.00;id_-E3_2;4.00;15.00;3;4.00;4.00;5.00;1;0.67;2;4.00;4.00;0.38;0.07;0.29;10.19;3.04;0.88;3;1;3;35.00;1.00
43640.00;43680.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;1.76;12.84;1.52;4.95;6;4;11;196.75;0.00
43640.00;43680.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.50;13.45;0.86;1.38;5;5;6;55.00;0.00
43640.00;43680.00;313.00;id_E0_2;20.00;138.91;20;116.00;6.00;36.01;5;2.52;7;62.60;4.00;3.47;0.50;0.78;8.39;4.03;2.35;2;8;9;91.19;0.00
43640.00;43680.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.62;12.14;2.00;5.72;4;2;9;228.43;0.00
43640.00;43680.00;37.00;id_-E1_1;36.00;190.14;33;24.00;24.00;12.59;2;1.38;3;9.25;9.00;4.75;0.82;0.99;6.35;11.15;2.15;2;2;4;86.00;3.00
43640.00;43680.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
43640.00;43680.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.95;12.31;2.24;3.88;2;2;5;154.67;0.00
43640.00;43680.00;188.00;id_-E2_1;100.00;642.57;99;106.00;40.00;20.01;3;2.03;4;62.67;33.33;16.06;2.48;1.65;2.51;21.00;3.25;2;1;5;130.00;1.00
43640.00;43680.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
43640.00;43680.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.58;13.01;0.90;1.73;2;2;4;69.00;0.00
43640.00;43680.00;42.00;id_-E3_1;40.00;200.00;40;42.00;40.00;5.00;1;1.35;4;42.00;40.00;5.00;1.00;0.90;8.63;8.59;2.67;3;3;5;107.00;0.00
43640.00;43680.00;64.00;id_-E3_2;60.00;342.53;59;44.00;40.00;12.51;2;1.35;4;32.00;30.00;8.56;1.48;0.82;4.60;13.33;2.45;3;1;5;98.00;1.00
43680.00;43720.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.24;12.78;1.42;6.25;5;6;12;249.43;0.00
43680.00;43720.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.80;5;0.00;0.00;0.00;0.00;0.77;13.45;0.54;2.12;7;6;8;85.00;0.00
43680.00;43720.00;35.00;id_E0_2;35.00;170.00;34;35.00;35.00;5.00;1;0.72;2;35.00;35.00;4.25;0.85;0.58;5.51;10.36;1.60;3;2;4;64.00;1.00
43680.00;43720.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.68;8;0.00;0.00;0.00;0.00;2.87;12.90;1.62;6.30;3;5;10;250.88;0.00
43680.00;43720.00;39.00;id_-E1_1;4.00;22.50;4;25.00;3.00;12.50;2;1.38;3;19.50;2.00;0.56;0.10;0.68;10.29;1.83;1.60;5;5;7;62.29;0.00
43680.00;43720.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.07;7.26;2.78;0.15;1;1;1;6.00;0.00
43680.00;43720.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.76;12.47;1.97;3.52;3;2;6;140.01;0.00
43680.00;43720.00;330.00;id_-E2_1;142.00;958.12;141;146.00;40.00;27.90;4;2.53;5;82.50;35.50;23.95;3.52;2.24;2.26;24.53;4.42;2;1;6;177.00;1.00
43680.00;43720.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
43680.00;43720.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.87;13.31;1.77;2.60;1;0;3;104.00;0.00
43680.00;43720.00;43.00;id_-E3_1;1.00;5.00;1;43.00;1.00;5.00;1;0.67;2;43.00;1.00;0.12;0.03;0.30;13.36;1.09;0.93;2;3;4;36.78;0.00
43680.00;43720.00;173.00;id_-E3_2;109.00;710.16;108;84.00;40.00;20.07;3;1.68;5;57.67;36.33;17.75;2.70;1.27;3.30;19.50;3.77;2;2;6;151.00;1.00
43720.00;43760.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.61;12.90;1.94;7.28;4;3;10;290.44;0.00
43720.00;43760.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.25;13.22;0.23;0.70;4;4;6;28.00;0.00
43720.00;43760.00;116.00;id_E0_2;81.00;492.79;79;75.00;40.00;20.03;3;1.80;5;38.67;27.00;12.32;1.98;1.21;4.39;15.10;3.35;4;2;6;134.00;2.00
43720.00;43760.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.55;12.95;1.92;5.58;4;4;9;222.66;0.00
43720.00;43760.00;48.00;id_-E1_1;48.00;272.53;45;27.00;27.00;12.51;2;1.84;4;16.00;16.00;6.81;1.12;1.35;7.17;9.85;2.92;4;3;6;117.00;3.00
43720.00;43760.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.10;12.96;0.37;0.23;1;0;1;9.00;0.00
43720.00;43760.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.74;13.01;1.60;3.48;2;2;6;138.10;0.00
43720.00;43760.00;343.00;id_-E2_1;13.00;86.93;13;147.00;5.00;27.50;4;2.53;5;85.75;3.25;2.17;0.33;0.81;8.98;3.14;1.73;3;6;8;67.03;0.00
43720.00;43760.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.08;7.08;3.28;0.15;1;1;1;6.00;0.00
43720.00;43760.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.61;13.14;0.50;1.85;4;5;7;73.93;0.00
43720.00;43760.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.42;13.50;0.42;1.25;5;6;6;50.00;0.00
43720.00;43760.00;331.00;id_-E3_2;158.00;1078.15;157;124.00;40.00;27.87;4;2.02;6;82.75;39.50;26.95;3.92;1.50;1.24;23.27;4.45;3;1;7;178.00;1.00
43760.00;43800.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.04;13.05;1.21;5.72;5;6;12;227.60;0.00
43760.00;43800.00;17.00;id_E0_1;17.00;80.00;16;17.00;17.00;5.00;1;1.08;3;17.00;17.00;2.00;0.40;0.75;9.57;3.02;2.08;5;5;7;83.00;1.00
43760.00;43800.00;249.00;id_E0_2;133.00;882.64;131;115.00;40.00;27.55;4;2.16;6;49.80;26.60;22.07;3.27;1.71;3.57;23.50;4.75;2;1;6;190.00;2.00
43760.00;43800.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.30;5;0.00;0.00;0.00;0.00;2.05;13.66;1.61;4.53;2;3;7;180.00;0.00
43760.00;43800.00;150.00;id_-E1_1;103.00;657.59;101;67.00;40.00;27.51;4;2.30;5;37.50;25.75;16.44;2.52;2.07;5.55;18.68;4.50;3;1;6;180.00;2.00
43760.00;43800.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.14;12.49;0.72;0.35;0;1;1;13.25;0.00
43760.00;43800.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.85;13.06;1.50;3.73;3;4;7;148.02;0.00
43760.00;43800.00;35.00;id_-E2_1;35.00;170.00;34;35.00;35.00;5.00;1;1.52;3;35.00;35.00;4.25;0.85;1.08;7.62;8.41;2.12;3;3;5;85.00;1.00
43760.00;43800.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.01;15.00;0.04;0.03;1;0;1;1.00;0.00
43760.00;43800.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.66;13.33;0.97;1.95;2;2;4;78.00;0.00
43760.00;43800.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.17;13.35;0.29;0.50;3;2;3;20.00;0.00
43760.00;43800.00;344.00;id_-E3_2;13.00;87.03;13;125.00;5.00;27.50;4;2.02;6;86.00;3.25;2.18;0.33;0.58;8.06;4.47;1.93;1;7;7;74.39;0.00
43800.00;43840.00;1.00;id_E0_0;1.00;0.00;0;1.00;1.00;0.00;0;2.52;7;1.00;1.00;0.00;0.00;2.20;12.73;1.98;6.12;4;3;10;244.86;1.00
43800.00;43840.00;57.00;id_E0_1;40.00;200.00;40;57.00;40.00;5.00;1;1.08;3;57.00;40.00;5.00;1.00;0.77;6.94;8.42;2.12;3;4;5;85.00;0.00
43800.00;43840.00;456.00;id_E0_2;207.00;1445.17;206;155.00;40.00;42.51;6;2.89;8;76.00;34.50;36.13;5.15;2.21;1.57;23.94;6.12;4;2;9;245.00;1.00
43800.00;43840.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.30;5;0.00;0.00;0.00;0.00;1.97;12.20;1.71;4.35;4;4;8;172.64;0.00
43800.00;43840.00;165.00;id_-E1_1;15.00;100.56;15;69.00;6.00;28.50;4;2.30;5;41.25;3.75;2.51;0.38;1.04;10.03;3.61;2.42;4;7;9;94.15;0.00
43800.00;43840.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
43800.00;43840.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.63;12.44;1.98;3.25;2;2;5;129.46;0.00
43800.00;43840.00;103.00;id_-E2_1;68.00;395.22;66;75.00;40.00;12.64;2;1.52;3;34.33;22.67;9.88;1.65;1.37;4.51;18.66;2.70;2;1;4;108.00;2.00
43800.00;43840.00;19.00;id_-E2_2;19.00;90.00;18;19.00;19.00;5.00;1;0.51;1;19.00;19.00;2.25;0.45;0.51;7.45;20.93;1.00;0;0;1;40.00;1.00
43800.00;43840.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.66;13.33;0.79;1.98;3;3;5;79.00;0.00
43800.00;43840.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.38;12.32;0.83;1.12;5;5;6;45.00;0.00
43800.00;43840.00;10.00;id_-E3_2;10.00;45.00;9;10.00;10.00;5.00;1;0.67;2;10.00;10.00;1.12;0.23;0.36;8.52;5.25;1.07;3;1;3;43.00;1.00
43840.00;43880.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.23;12.58;1.85;6.25;5;5;12;249.51;0.00
43840.00;43880.00;97.00;id_E0_1;40.00;200.00;40;97.00;40.00;5.00;1;1.44;4;97.00;40.00;5.00;1.00;0.82;7.14;7.00;2.27;5;4;6;91.00;0.00
43840.00;43880.00;482.00;id_E0_2;26.00;180.18;26;156.00;7.00;42.51;6;2.52;7;80.33;4.33;4.50;0.65;0.78;6.46;5.04;2.40;2;8;9;92.29;0.00
43840.00;43880.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.09;11.78;1.80;4.60;4;2;8;183.01;0.00
43840.00;43880.00;20.00;id_-E1_1;20.00;92.51;18;18.00;18.00;12.51;2;1.84;4;10.00;10.00;2.31;0.45;1.14;11.05;7.11;2.48;2;2;4;99.00;2.00
43840.00;43880.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
43840.00;43880.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.93;12.73;1.90;3.83;2;2;5;152.94;0.00
43840.00;43880.00;222.00;id_-E2_1;120.00;792.65;119;115.00;40.00;20.04;3;2.03;4;74.00;40.00;19.82;2.98;1.79;1.68;24.76;3.52;2;1;5;141.00;1.00
43840.00;43880.00;20.00;id_-E2_2;1.00;5.00;1;20.00;1.00;5.00;1;0.51;1;20.00;1.00;0.12;0.03;0.03;1.89;2.67;0.10;0;1;1;3.18;0.00
43840.00;43880.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.87;13.37;1.23;2.58;2;2;4;103.00;0.00
43840.00;43880.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.29;14.50;0.35;0.85;4;3;5;34.00;0.00
43840.00;43880.00;73.00;id_-E3_2;63.00;365.47;62;50.00;40.00;12.86;2;1.35;4;36.50;31.50;9.14;1.55;0.93;5.14;14.50;2.77;3;2;5;111.00;1.00
43880.00;43920.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.25;12.72;1.51;6.30;3;3;10;251.54;0.00
43880.00;43920.00;98.00;id_E0_1;1.00;5.00;1;98.00;1.00;5.00;1;0.72;2;98.00;1.00;0.12;0.03;0.26;12.93;1.03;0.78;2;4;4;30.34;0.00
43880.00;43920.00;38.00;id_E0_2;38.00;207.51;36;26.00;26.00;12.50;2;1.08;3;19.00;19.00;5.19;0.90;0.75;5.98;11.94;2.08;3;1;4;83.00;2.00
43880.00;43920.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.67;12.51;1.96;5.85;2;3;8;233.16;0.00
43880.00;43920.00;110.00;id_-E1_1;90.00;567.55;89;58.00;40.00;20.00;3;2.30;5;36.67;30.00;14.19;2.23;1.50;3.79;16.35;3.25;4;1;6;130.00;1.00
43880.00;43920.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
43880.00;43920.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.60;12.79;1.69;3.17;2;2;5;126.88;0.00
43880.00;43920.00;228.00;id_-E2_1;6.00;37.50;6;116.00;3.00;20.00;3;2.03;4;76.00;2.00;0.94;0.15;0.62;9.18;3.07;1.35;2;5;6;51.92;0.00
43880.00;43920.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
43880.00;43920.00;1.00;id_-E3_0;1.00;0.00;0;1.00;1.00;0.00;0;1.68;5;1.00;1.00;0.00;0.00;1.01;13.64;1.16;3.00;5;5;7;120.00;1.00
43880.00;43920.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.66;13.88;0.45;1.95;6;6;8;78.00;0.00
43880.00;43920.00;190.00;id_-E3_2;117.00;770.24;116;90.00;40.00;20.11;3;1.35;4;63.33;39.00;19.26;2.90;1.07;0.65;24.29;3.17;2;1;5;127.00;1.00
43920.00;43960.00;1.00;id_E0_0;1.00;0.00;0;1.00;1.00;0.00;0;2.89;8;1.00;1.00;0.00;0.00;2.16;13.30;1.35;6.05;6;7;13;241.16;1.00
