interval_begin;interval_end;interval_haltingDurationSum;interval_id;interval_intervalHaltingDurationSum;interval_jamLengthInMetersSum;interval_jamLengthInVehiclesSum;interval_maxHaltingDuration;interval_maxIntervalHaltingDuration;interval_maxJamLengthInMeters;interval_maxJamLengthInVehicles;interval_maxOccupancy;interval_maxVehicleNumber;interval_meanHaltingDuration;interval_meanIntervalHaltingDuration;interval_meanMaxJamLengthInMeters;interval_meanMaxJamLengthInVehicles;interval_meanOccupancy;interval_meanSpeed;interval_meanTimeLoss;interval_meanVehicleNumber;interval_nVehEntered;interval_nVehLeft;interval_nVehSeen;interval_sampledSeconds;interval_startedHalts
9640.00;9680.00;138.00;id_-E1_2;101.00;642.63;99;77.00;40.00;20.05;3;1.84;4;46.00;33.67;16.07;2.48;1.53;2.85;21.28;3.33;2;1;5;133.00;2.00
9640.00;9680.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;3.04;6;0.00;0.00;0.00;0.00;2.38;12.06;1.58;4.75;4;3;8;189.19;0.00
9640.00;9680.00;24.00;id_-E2_1;24.00;115.00;23;24.00;24.00;5.00;1;2.03;4;24.00;24.00;2.88;0.57;0.94;8.16;6.05;1.85;4;4;5;74.00;1.00
9640.00;9680.00;209.00;id_-E2_2;110.00;717.66;109;110.00;40.00;20.07;3;2.03;4;69.67;36.67;17.94;2.73;1.79;2.54;23.00;3.52;2;1;5;141.00;1.00
9640.00;9680.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.63;11.30;0.69;1.88;3;4;6;75.00;0.00
9640.00;9680.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.40;12.45;0.48;1.18;5;5;5;47.00;0.00
9640.00;9680.00;104.00;id_-E3_2;80.00;500.04;80;54.00;40.00;12.50;2;1.68;5;52.00;40.00;12.50;2.00;0.94;3.09;14.25;2.80;4;1;6;112.00;0.00
9680.00;9720.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.60;12.06;1.74;7.25;3;4;11;289.83;0.00
9680.00;9720.00;81.00;id_E0_1;58.00;320.03;56;63.00;40.00;12.51;2;2.16;6;27.00;19.33;8.00;1.40;1.79;9.40;7.81;4.97;6;4;9;199.00;2.00
9680.00;9720.00;384.00;id_E0_2;13.00;87.75;13;117.00;5.00;27.50;4;2.12;6;76.80;2.60;2.19;0.33;0.65;8.06;3.32;2.02;3;7;9;77.61;0.00
9680.00;9720.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.68;8;0.00;0.00;0.00;0.00;3.01;11.79;1.44;6.62;5;6;12;263.43;0.00
9680.00;9720.00;17.00;id_-E1_1;17.00;80.00;16;17.00;17.00;5.00;1;2.30;5;17.00;17.00;2.00;0.40;1.37;10.47;3.08;2.98;7;5;9;119.00;1.00
9680.00;9720.00;289.00;id_-E1_2;151.00;1010.28;148;117.00;40.00;35.07;5;2.76;6;48.17;25.17;25.26;3.70;2.30;2.72;22.94;5.00;3;2;7;200.00;3.00
9680.00;9720.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;3.04;6;0.00;0.00;0.00;0.00;1.81;12.40;1.57;3.60;3;4;8;143.86;0.00
9680.00;9720.00;78.00;id_-E2_1;54.00;297.56;53;64.00;40.00;12.54;2;2.53;5;39.00;27.00;7.44;1.32;1.82;7.81;10.41;3.60;5;2;6;144.00;1.00
9680.00;9720.00;213.00;id_-E2_2;4.00;22.50;4;110.00;3.00;12.50;2;1.87;4;71.00;1.33;0.56;0.10;0.44;8.56;2.27;1.00;2;5;6;38.27;0.00
9680.00;9720.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.93;11.23;1.17;2.75;3;2;5;110.00;0.00
9680.00;9720.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.18;9.19;0.96;0.53;4;3;4;21.00;0.00
9680.00;9720.00;243.00;id_-E3_2;139.00;927.62;137;94.00;40.00;27.51;4;1.68;5;60.75;34.75;23.19;3.42;1.44;1.76;24.50;4.28;1;2;6;171.00;2.00
9720.00;9760.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.97;11;0.00;0.00;0.00;0.00;3.18;11.88;2.06;8.85;5;2;12;353.91;0.00
9720.00;9760.00;195.00;id_E0_1;115.00;755.08;114;103.00;40.00;20.00;3;1.80;5;65.00;38.33;18.88;2.85;1.51;3.90;13.57;4.17;4;4;9;167.00;1.00
9720.00;9760.00;52.00;id_E0_2;52.00;297.57;50;32.00;32.00;12.54;2;1.44;4;26.00;26.00;7.44;1.25;1.05;6.78;12.86;2.90;3;2;5;116.00;2.00
9720.00;9760.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;4.14;9;0.00;0.00;0.00;0.00;3.46;12.09;1.93;7.55;5;5;11;301.31;0.00
9720.00;9760.00;97.00;id_-E1_1;80.00;492.54;79;57.00;40.00;12.50;2;2.76;6;48.50;40.00;12.31;1.98;1.76;5.55;8.88;3.83;6;5;10;153.00;1.00
9720.00;9760.00;309.00;id_-E1_2;21.00;121.99;20;117.00;8.00;27.50;4;2.23;5;51.50;3.50;3.05;0.50;0.82;6.50;4.65;1.95;3;6;8;76.15;1.00
9720.00;9760.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.90;12.44;1.62;3.77;3;3;7;150.95;0.00
9720.00;9760.00;188.00;id_-E2_1;110.00;717.59;109;104.00;40.00;20.01;3;3.04;6;62.67;36.67;17.94;2.73;2.26;5.08;14.59;4.45;4;3;8;178.00;1.00
9720.00;9760.00;28.00;id_-E2_2;28.00;135.00;27;28.00;28.00;5.00;1;1.01;2;28.00;28.00;3.38;0.68;0.86;7.13;11.46;1.70;2;1;3;68.00;1.00
9720.00;9760.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.68;5;0.00;0.00;0.00;0.00;1.34;11.50;1.63;3.98;4;3;7;159.00;0.00
9720.00;9760.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.43;12.04;0.40;1.27;5;5;6;51.00;0.00
9720.00;9760.00;252.00;id_-E3_2;9.00;59.49;9;94.00;4.00;21.17;3;1.30;4;63.00;2.25;1.49;0.23;0.54;7.47;3.53;1.75;3;5;7;67.58;0.00
9760.00;9800.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.61;10;0.00;0.00;0.00;0.00;2.81;12.44;1.51;7.83;3;6;13;312.93;0.00
9760.00;9800.00;199.00;id_E0_1;4.00;22.50;4;103.00;3.00;12.50;2;2.16;6;66.33;1.33;0.56;0.10;1.49;11.75;1.80;4.25;7;7;12;169.26;0.00
9760.00;9800.00;172.00;id_E0_2;120.00;785.08;118;72.00;40.00;20.00;3;1.80;5;43.00;30.00;19.63;2.95;1.32;1.97;24.83;3.65;2;1;5;146.00;2.00
9760.00;9800.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.39;12.18;1.58;5.28;3;4;9;209.44;0.00
9760.00;9800.00;206.00;id_-E1_1;109.00;703.01;107;97.00;40.00;27.80;4;3.68;8;51.50;27.25;17.58;2.67;3.16;6.87;11.73;6.88;6;3;11;275.00;2.00
9760.00;9800.00;75.00;id_-E1_2;67.00;387.74;65;48.00;40.00;20.01;3;1.84;4;25.00;22.33;9.69;1.62;1.37;4.73;15.46;2.98;3;2;5;119.00;2.00
9760.00;9800.00;1.00;id_-E2_0;1.00;0.00;0;1.00;1.00;0.00;0;2.53;5;1.00;1.00;0.00;0.00;1.72;12.98;1.03;3.48;6;8;10;137.94;1.00
9760.00;9800.00;195.00;id_-E2_1;7.00;36.26;6;104.00;4.00;13.76;2;2.49;5;48.75;1.75;0.91;0.15;1.29;10.92;2.16;2.73;7;10;12;105.68;1.00
9760.00;9800.00;108.00;id_-E2_2;80.00;492.55;79;68.00;40.00;12.51;2;1.52;3;54.00;40.00;12.31;1.98;1.24;1.91;20.89;2.45;2;1;4;98.00;1.00
9760.00;9800.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.68;5;0.00;0.00;0.00;0.00;1.32;11.87;1.10;3.92;3;2;7;157.00;0.00
9760.00;9800.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.51;13.35;0.72;1.52;3;3;4;61.00;0.00
9760.00;9800.00;69.00;id_-E3_2;69.00;407.59;67;39.00;39.00;12.54;2;1.01;3;34.50;34.50;10.19;1.68;0.72;1.82;24.81;2.15;1;1;3;86.00;2.00
9800.00;9840.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.61;10;0.00;0.00;0.00;0.00;2.93;12.81;1.56;8.28;9;8;16;328.09;0.00
9800.00;9840.00;38.00;id_E0_1;38.00;192.67;36;32.00;32.00;12.66;2;2.16;6;19.00;19.00;4.82;0.90;1.38;9.23;4.08;3.83;7;9;12;153.00;2.00
9800.00;9840.00;331.00;id_E0_2;160.00;1085.19;158;112.00;40.00;35.07;5;2.52;7;66.20;32.00;27.13;3.95;1.96;3.08;21.09;5.42;4;1;8;217.00;2.00
9800.00;9840.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.68;8;0.00;0.00;0.00;0.00;3.11;11.81;1.85;6.80;5;3;10;271.52;0.00
9800.00;9840.00;219.00;id_-E1_1;13.00;79.69;12;97.00;5.00;21.31;3;3.59;8;43.80;2.60;1.99;0.30;1.40;9.31;2.63;3.23;5;10;13;126.28;1.00
9800.00;9840.00;210.00;id_-E1_2;135.00;905.14;134;88.00;40.00;27.54;4;2.30;5;52.50;33.75;22.63;3.35;2.03;2.66;23.50;4.40;3;1;6;176.00;1.00
9800.00;9840.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.57;13.78;1.25;3.12;5;4;7;124.76;0.00
9800.00;9840.00;33.00;id_-E2_1;33.00;162.50;31;29.00;29.00;12.50;2;2.53;5;16.50;16.50;4.06;0.78;1.46;9.65;5.18;2.88;6;5;8;115.00;2.00
9800.00;9840.00;217.00;id_-E2_2;109.00;710.07;108;108.00;40.00;20.00;3;2.03;4;72.33;36.33;17.75;2.70;1.82;2.76;22.91;3.60;2;1;5;144.00;1.00
9800.00;9840.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.68;5;0.00;0.00;0.00;0.00;1.06;13.24;0.80;3.17;3;7;8;126.83;0.00
9800.00;9840.00;3.00;id_-E3_1;3.00;10.00;2;3.00;3.00;5.00;1;1.35;4;3.00;3.00;0.25;0.05;0.62;11.17;0.92;1.85;7;6;8;74.00;1.00
9800.00;9840.00;166.00;id_-E3_2;97.00;620.09;96;79.00;40.00;20.03;3;1.68;5;55.33;32.33;15.50;2.40;1.16;2.93;17.11;3.45;4;1;6;138.00;1.00
9840.00;9880.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;9;0.00;0.00;0.00;0.00;2.49;12.55;1.43;6.95;5;6;13;277.30;0.00
9840.00;9880.00;138.00;id_E0_1;100.00;635.06;98;72.00;40.00;20.00;3;2.89;8;34.50;25.00;15.88;2.45;2.26;7.52;9.59;6.28;9;5;12;251.00;2.00
9840.00;9880.00;344.00;id_E0_2;13.00;87.31;13;112.00;5.00;27.50;4;2.46;7;68.80;2.60;2.18;0.33;0.52;6.69;3.50;1.62;2;8;9;62.71;0.00
9840.00;9880.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.68;8;0.00;0.00;0.00;0.00;3.20;11.93;1.57;7.03;6;6;13;280.12;0.00
9840.00;9880.00;43.00;id_-E1_1;43.00;230.02;41;32.00;32.00;12.51;2;1.84;4;21.50;21.50;5.75;1.02;1.50;7.82;5.93;3.25;6;5;9;130.00;2.00
9840.00;9880.00;401.00;id_-E1_2;191.00;1317.66;189;128.00;40.00;35.00;5;3.22;7;66.83;31.83;32.94;4.72;2.70;1.90;25.20;5.88;3;2;8;235.00;2.00
9840.00;9880.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.09;5;0.00;0.00;0.00;0.00;1.76;12.86;1.49;3.52;4;4;7;140.10;0.00
9840.00;9880.00;113.00;id_-E2_1;80.00;500.04;80;69.00;40.00;12.50;2;2.53;5;56.50;40.00;12.50;2.00;1.77;5.79;10.68;3.50;5;4;8;140.00;0.00
9840.00;9880.00;222.00;id_-E2_2;5.00;22.50;4;108.00;3.00;12.50;2;1.89;4;55.50;1.25;0.56;0.10;0.61;8.74;3.36;1.32;2;5;6;51.88;1.00
9840.00;9880.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.58;13.50;1.01;1.73;2;1;3;69.00;0.00
9840.00;9880.00;43.00;id_-E3_1;40.00;200.00;40;43.00;40.00;5.00;1;1.01;3;43.00;40.00;5.00;1.00;0.57;5.84;8.27;1.70;3;3;5;68.00;0.00
9840.00;9880.00;333.00;id_-E3_2;167.00;1137.67;165;119.00;40.00;35.01;5;2.35;7;66.60;33.40;28.44;4.12;1.94;3.10;22.29;5.78;3;2;8;231.00;2.00
9880.00;9920.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.90;12.37;1.74;8.12;5;4;12;323.79;0.00
9880.00;9920.00;296.00;id_E0_1;159.00;1077.69;157;112.00;40.00;35.01;5;2.52;7;59.20;31.80;26.94;3.92;2.31;4.68;15.44;6.40;4;4;11;256.00;2.00
9880.00;9920.00;30.00;id_E0_2;30.00;140.01;27;26.00;26.00;12.51;2;1.08;3;10.00;10.00;3.50;0.68;0.67;6.36;9.56;1.85;3;1;4;74.00;3.00
9880.00;9920.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;8;0.00;0.00;0.00;0.00;2.92;12.35;1.45;6.40;4;6;11;255.06;0.00
9880.00;9920.00;136.00;id_-E1_1;93.00;590.05;92;72.00;40.00;20.00;3;3.22;7;45.33;31.00;14.75;2.30;2.57;7.16;8.78;5.58;8;5;12;223.00;1.00
9880.00;9920.00;420.00;id_-E1_2;19.00;129.91;19;128.00;6.00;35.01;5;2.63;6;70.00;3.17;3.25;0.47;1.01;7.75;4.22;2.40;3;8;9;93.34;0.00
9880.00;9920.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;3.04;6;0.00;0.00;0.00;0.00;1.91;12.77;1.80;3.80;3;3;6;151.86;0.00
9880.00;9920.00;231.00;id_-E2_1;118.00;777.58;117;109.00;40.00;20.01;3;3.04;6;77.00;39.33;19.44;2.92;2.20;4.15;15.57;4.35;4;3;8;174.00;1.00
9880.00;9920.00;46.00;id_-E2_2;45.00;222.55;43;41.00;40.00;12.53;2;1.01;2;15.33;15.00;5.56;1.07;0.91;4.76;16.55;1.80;2;1;3;72.00;2.00
9880.00;9920.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.51;14.74;0.44;1.52;4;4;6;61.00;0.00
9880.00;9920.00;83.00;id_-E3_1;40.00;200.00;40;83.00;40.00;5.00;1;1.01;3;83.00;40.00;5.00;1.00;0.78;7.73;6.05;2.33;5;5;7;93.00;0.00
9880.00;9920.00;351.00;id_-E3_2;18.00;113.66;17;119.00;5.00;28.79;4;1.95;6;58.50;3.00;2.84;0.42;0.53;5.84;4.57;1.77;2;7;8;68.53;1.00
9920.00;9960.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.72;12.06;1.36;7.60;7;7;15;303.10;0.00
9920.00;9960.00;311.00;id_E0_1;15.00;102.79;15;113.00;5.00;36.01;5;2.61;8;62.20;3.00;2.57;0.38;1.62;10.96;2.39;4.70;9;13;16;184.21;0.00
9920.00;9960.00;109.00;id_E0_2;80.00;500.04;80;66.00;40.00;12.50;2;1.44;4;54.50;40.00;12.50;2.00;1.03;3.03;14.42;2.85;3;2;6;114.00;0.00
9920.00;9960.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.59;12.13;2.02;5.70;4;2;9;227.03;0.00
9920.00;9960.00;311.00;id_-E1_1;175.00;1197.80;173;112.00;40.00;35.03;5;3.68;8;62.20;35.00;29.95;4.33;3.33;5.08;16.80;7.22;4;3;11;289.00;2.00
9920.00;9960.00;45.00;id_-E1_2;45.00;242.95;43;33.00;33.00;12.82;2;1.38;3;22.50;22.50;6.07;1.07;1.05;5.93;13.74;2.27;3;2;4;91.00;2.00
9920.00;9960.00;1.00;id_-E2_0;1.00;0.00;0;1.00;1.00;0.00;0;2.53;5;1.00;1.00;0.00;0.00;1.75;12.05;2.09;3.50;2;2;5;139.04;1.00
9920.00;9960.00;237.00;id_-E2_1;6.00;31.22;5;109.00;3.00;13.72;2;2.49;5;59.25;1.50;0.78;0.12;1.21;10.63;2.52;2.52;3;6;8;98.96;1.00
9920.00;9960.00;130.00;id_-E2_2;85.00;530.17;84;81.00;40.00;20.13;3;1.52;3;43.33;28.33;13.25;2.10;1.44;3.07;22.56;2.85;2;1;4;114.00;1.00
9920.00;9960.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.50;12.88;0.73;1.50;2;2;4;60.00;0.00
9920.00;9960.00;123.00;id_-E3_1;40.00;200.00;40;123.00;40.00;5.00;1;1.01;3;123.00;40.00;5.00;1.00;0.59;6.34;8.25;1.75;3;4;5;70.00;0.00
9920.00;9960.00;47.00;id_-E3_2;47.00;255.21;44;31.00;31.00;12.63;2;1.01;3;15.67;15.67;6.38;1.10;0.78;6.32;13.41;2.33;3;1;4;93.00;3.00
9960.00;10000.00;1.00;id_E0_0;1.00;0.00;0;1.00;1.00;0.00;0;3.25;9;1.00;1.00;0.00;0.00;2.83;11.97;1.49;7.90;5;6;13;315.37;1.00
9960.00;10000.00;17.00;id_E0_1;17.00;80.00;16;17.00;17.00;5.00;1;1.80;5;17.00;17.00;2.00;0.40;1.31;11.87;3.02;3.62;6;5;9;145.00;1.00
9960.00;10000.00;248.00;id_E0_2;139.00;928.09;137;106.00;40.00;27.63;4;1.80;5;62.00;34.75;23.20;3.42;1.56;2.02;24.42;4.33;2;1;6;173.00;2.00
9960.00;10000.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;7;0.00;0.00;0.00;0.00;2.47;12.23;1.60;5.45;2;5;9;216.96;0.00
9960.00;10000.00;334.00;id_-E1_1;23.00;132.80;21;112.00;7.00;27.50;4;3.55;8;47.71;3.29;3.32;0.53;1.93;10.33;3.46;4.35;5;9;13;172.32;2.00
9960.00;10000.00;141.00;id_-E1_2;96.00;605.09;94;73.00;40.00;27.51;4;2.30;5;35.25;24.00;15.13;2.35;1.78;4.67;20.97;3.88;3;1;5;155.00;2.00
9960.00;10000.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.84;12.07;1.56;3.65;4;4;7;145.93;0.00
9960.00;10000.00;40.00;id_-E2_1;40.00;190.00;38;39.00;39.00;5.00;1;2.03;4;20.00;20.00;4.75;0.95;1.52;7.92;6.80;3.00;5;4;7;120.00;2.00
9960.00;10000.00;250.00;id_-E2_2;120.00;800.09;120;121.00;40.00;20.00;3;2.03;4;83.33;40.00;20.00;3.00;1.70;0.94;24.76;3.35;2;1;5;134.00;0.00
9960.00;10000.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.70;12.83;0.75;2.08;3;3;5;83.00;0.00
9960.00;10000.00;123.00;id_-E3_1;0.00;0.00;0;123.00;0.00;0.00;0;0.34;1;123.00;0.00;0.00;0.00;0.19;11.47;0.53;0.60;4;4;5;23.75;0.00
9960.00;10000.00;153.00;id_-E3_2;107.00;695.11;106;71.00;40.00;20.03;3;1.35;4;51.00;35.67;17.38;2.65;1.06;1.81;27.75;3.15;1;1;4;126.00;1.00
10000.00;10040.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.62;11.75;1.57;7.30;6;4;13;291.88;0.00
10000.00;10040.00;80.00;id_E0_1;63.00;365.03;62;57.00;40.00;12.51;2;2.16;6;40.00;31.50;9.13;1.55;1.67;8.48;6.86;4.62;7;6;11;185.00;1.00
10000.00;10040.00;263.00;id_E0_2;15.00;75.03;13;106.00;6.00;20.00;3;1.80;6;43.83;2.50;1.88;0.33;1.04;9.54;4.09;3.05;4;7;9;119.85;2.00
10000.00;10040.00;1.00;id_-E1_0;1.00;0.00;0;1.00;1.00;0.00;0;2.76;6;1.00;1.00;0.00;0.00;2.19;11.91;1.54;4.80;6;6;10;191.57;1.00
10000.00;10040.00;96.00;id_-E1_1;86.00;537.55;85;47.00;40.00;20.00;3;3.22;7;32.00;28.67;13.44;2.12;2.55;8.00;7.59;5.55;9;6;13;222.00;1.00
10000.00;10040.00;311.00;id_-E1_2;170.00;1167.67;169;113.00;40.00;35.03;5;3.68;8;62.20;34.00;29.19;4.22;2.72;3.50;19.99;5.90;5;2;9;236.00;1.00
10000.00;10040.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.75;12.31;1.56;3.50;4;3;7;139.53;0.00
10000.00;10040.00;112.00;id_-E2_1;73.00;432.67;71;79.00;40.00;20.07;3;2.53;5;37.33;24.33;10.82;1.77;2.13;7.41;11.90;4.20;4;3;7;168.00;2.00
10000.00;10040.00;258.00;id_-E2_2;8.00;40.80;7;121.00;3.00;13.30;2;2.22;5;64.50;2.00;1.02;0.17;0.83;9.40;3.65;1.77;2;5;6;69.13;1.00
10000.00;10040.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;1.04;12.60;1.41;3.10;4;2;6;124.00;0.00
10000.00;10040.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.46;12.27;1.06;1.38;4;5;5;55.00;0.00
10000.00;10040.00;285.00;id_-E3_2;132.00;882.64;131;111.00;40.00;27.53;4;2.02;6;71.25;33.00;22.07;3.27;1.55;3.12;20.27;4.60;4;2;7;184.00;1.00
10040.00;10080.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.82;12.26;1.59;7.88;4;4;13;314.17;0.00
10040.00;10080.00;201.00;id_E0_1;121.00;792.61;119;97.00;40.00;27.53;4;2.89;8;50.25;30.25;19.82;2.98;2.39;7.41;13.30;6.62;5;4;10;265.00;2.00
10040.00;10080.00;89.00;id_E0_2;81.00;500.05;80;46.00;40.00;12.50;2;1.44;4;29.67;27.00;12.50;2.00;0.96;2.89;16.95;2.67;3;1;5;107.00;1.00
10040.00;10080.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.00;11.88;1.44;4.42;6;3;10;175.69;0.00
10040.00;10080.00;234.00;id_-E1_1;138.00;927.63;137;87.00;40.00;27.52;4;3.68;8;58.50;34.50;23.19;3.42;3.08;6.34;13.53;6.70;4;5;11;268.00;1.00
10040.00;10080.00;327.00;id_-E1_2;16.00;100.29;15;113.00;5.00;28.76;4;3.18;7;54.50;2.67;2.51;0.38;1.23;9.85;3.99;2.90;2;8;9;112.18;1.00
10040.00;10080.00;1.00;id_-E2_0;1.00;0.00;0;1.00;1.00;0.00;0;2.03;4;1.00;1.00;0.00;0.00;1.88;12.74;1.53;3.77;4;5;8;150.20;1.00
10040.00;10080.00;232.00;id_-E2_1;120.00;800.09;120;119.00;40.00;20.00;3;3.04;6;77.33;40.00;20.00;3.00;2.20;3.78;12.64;4.35;6;4;10;174.00;0.00
10040.00;10080.00;55.00;id_-E2_2;52.00;282.51;51;43.00;40.00;12.50;2;1.52;3;27.50;26.00;7.06;1.27;1.14;5.34;14.82;2.25;3;1;4;90.00;1.00
10040.00;10080.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.68;5;0.00;0.00;0.00;0.00;1.16;12.36;0.89;3.45;4;4;8;138.00;0.00
10040.00;10080.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.45;13.77;0.43;1.35;6;6;6;54.00;0.00
10040.00;10080.00;294.00;id_-E3_2;9.00;59.68;9;111.00;4.00;21.12;3;1.64;5;73.50;2.25;1.49;0.23;0.43;8.43;2.64;1.45;3;6;8;55.24;0.00
10080.00;10120.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.76;12.41;1.86;7.72;3;5;12;308.32;0.00
10080.00;10120.00;208.00;id_E0_1;7.00;42.50;7;97.00;4.00;20.00;3;2.07;6;52.00;1.75;1.06;0.17;1.29;12.18;2.06;3.73;6;8;12;147.43;0.00
10080.00;10120.00;223.00;id_E0_2;135.00;897.63;133;86.00;40.00;27.51;4;2.16;6;55.75;33.75;22.44;3.33;1.70;3.35;20.60;4.70;3;2;7;188.00;2.00
10080.00;10120.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.68;8;0.00;0.00;0.00;0.00;3.04;12.59;1.51;6.65;4;4;11;265.03;0.00
10080.00;10120.00;441.00;id_-E1_1;207.00;1437.68;205;127.00;40.00;42.52;6;4.60;10;73.50;34.50;35.94;5.12;3.50;4.08;16.77;7.60;7;5;13;304.00;2.00
10080.00;10120.00;49.00;id_-E1_2;47.00;245.03;46;42.00;40.00;12.51;2;1.84;4;24.50;23.50;6.13;1.15;1.06;5.75;11.08;2.30;4;2;5;92.00;1.00
10080.00;10120.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.55;12.47;1.71;3.08;2;2;5;122.84;0.00
10080.00;10120.00;238.00;id_-E2_1;6.00;39.60;6;120.00;3.00;21.00;3;3.01;6;79.33;2.00;0.99;0.15;1.29;11.06;2.57;2.67;3;6;9;105.38;0.00
10080.00;10120.00;140.00;id_-E2_2;85.00;530.05;84;83.00;40.00;20.01;3;2.03;4;46.67;28.33;13.25;2.10;1.51;3.26;18.16;2.98;2;1;5;119.00;1.00
10080.00;10120.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.68;5;0.00;0.00;0.00;0.00;1.35;12.63;1.62;4.03;1;2;5;161.00;0.00
10080.00;10120.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.13;12.35;0.21;0.38;3;1;3;15.00;0.00
10080.00;10120.00;49.00;id_-E3_2;49.00;285.10;47;28.00;28.00;12.57;2;1.01;3;24.50;24.50;7.13;1.18;0.72;5.38;18.40;2.15;1;1;3;86.00;2.00
