interval_begin;interval_end;interval_haltingDurationSum;interval_id;interval_intervalHaltingDurationSum;interval_jamLengthInMetersSum;interval_jamLengthInVehiclesSum;interval_maxHaltingDuration;interval_maxIntervalHaltingDuration;interval_maxJamLengthInMeters;interval_maxJamLengthInVehicles;interval_maxOccupancy;interval_maxVehicleNumber;interval_meanHaltingDuration;interval_meanIntervalHaltingDuration;interval_meanMaxJamLengthInMeters;interval_meanMaxJamLengthInVehicles;interval_meanOccupancy;interval_meanSpeed;interval_meanTimeLoss;interval_meanVehicleNumber;interval_nVehEntered;interval_nVehLeft;interval_nVehSeen;interval_sampledSeconds;interval_startedHalts
20640.00;20680.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.37;13.72;0.44;1.10;4;4;5;44.00;0.00
20640.00;20680.00;9.00;id_-E3_2;9.00;40.00;8;9.00;9.00;5.00;1;1.01;3;9.00;9.00;1.00;0.20;0.34;8.42;3.91;1.02;4;1;4;41.00;1.00
20680.00;20720.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.26;11.65;1.50;6.30;5;5;12;251.11;0.00
20680.00;20720.00;36.00;id_E0_1;36.00;175.00;35;36.00;36.00;5.00;1;1.44;4;36.00;36.00;4.38;0.88;0.89;8.21;6.73;2.48;5;5;6;99.00;1.00
20680.00;20720.00;277.00;id_E0_2;158.00;1077.85;157;117.00;40.00;27.66;4;2.16;6;69.25;39.50;26.95;3.92;1.65;1.48;23.16;4.58;3;1;7;183.00;1.00
20680.00;20720.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.42;11.88;1.51;5.25;3;3;9;210.00;0.00
20680.00;20720.00;372.00;id_-E1_1;16.00;100.16;15;126.00;6.00;28.88;4;2.30;6;62.00;2.67;2.50;0.38;1.02;8.81;3.68;2.48;4;8;9;93.93;1.00
20680.00;20720.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
20680.00;20720.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;3.04;6;0.00;0.00;0.00;0.00;2.06;12.16;2.15;4.10;4;1;7;163.16;0.00
20680.00;20720.00;21.00;id_-E2_1;21.00;100.00;20;21.00;21.00;5.00;1;1.01;2;21.00;21.00;2.50;0.50;0.66;6.47;8.68;1.30;2;2;3;52.00;1.00
20680.00;20720.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.08;7.28;2.66;0.15;1;1;1;6.00;0.00
20680.00;20720.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.50;13.30;0.72;1.50;2;3;4;60.00;0.00
20680.00;20720.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.51;13.95;0.48;1.55;5;4;6;61.83;0.00
20680.00;20720.00;74.00;id_-E3_2;65.00;372.89;63;49.00;40.00;20.17;3;1.35;4;24.67;21.67;9.32;1.57;0.99;5.40;14.75;2.95;2;2;5;118.00;2.00
20720.00;20760.00;1.00;id_E0_0;1.00;0.00;0;1.00;1.00;0.00;0;2.89;8;1.00;1.00;0.00;0.00;2.52;11.53;2.09;7.05;4;4;11;281.17;1.00
20720.00;20760.00;76.00;id_E0_1;40.00;200.00;40;76.00;40.00;5.00;1;1.08;3;76.00;40.00;5.00;1.00;0.61;5.15;8.27;1.70;4;2;5;68.00;0.00
20720.00;20760.00;286.00;id_E0_2;9.00;51.19;8;117.00;4.00;20.00;3;2.09;6;57.20;1.80;1.28;0.20;0.55;8.27;3.27;1.73;2;8;8;66.26;1.00
20720.00;20760.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.86;12.36;2.09;6.33;3;4;9;251.50;0.00
20720.00;20760.00;35.00;id_-E1_1;35.00;165.00;33;34.00;34.00;5.00;1;1.38;3;17.50;17.50;4.12;0.82;0.74;4.74;10.77;1.60;3;1;4;64.00;2.00
20720.00;20760.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
20720.00;20760.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;3.04;6;0.00;0.00;0.00;0.00;2.12;12.83;1.50;4.22;2;5;8;168.84;0.00
20720.00;20760.00;76.00;id_-E2_1;55.00;305.02;54;61.00;40.00;12.50;2;2.03;4;38.00;27.50;7.63;1.35;1.31;5.14;12.23;2.58;4;1;5;103.00;1.00
20720.00;20760.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
20720.00;20760.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.69;11.51;1.50;2.05;2;0;3;82.00;0.00
20720.00;20760.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.09;11.86;0.18;0.28;1;3;3;11.00;0.00
20720.00;20760.00;211.00;id_-E3_2;137.00;912.63;135;89.00;40.00;27.53;4;1.68;5;42.20;27.40;22.82;3.38;1.38;2.20;28.21;4.10;2;1;5;164.00;2.00
20760.00;20800.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.42;12.67;1.35;6.75;4;4;11;269.46;0.00
20760.00;20800.00;116.00;id_E0_1;40.00;200.00;40;116.00;40.00;5.00;1;1.44;4;116.00;40.00;5.00;1.00;0.91;7.57;6.15;2.52;4;5;7;101.00;0.00
20760.00;20800.00;12.00;id_E0_2;12.00;55.00;11;12.00;12.00;5.00;1;0.72;2;12.00;12.00;1.38;0.28;0.42;7.95;5.57;1.18;3;1;3;47.00;1.00
20760.00;20800.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.30;5;0.00;0.00;0.00;0.00;1.90;13.04;1.63;4.20;2;3;7;166.35;0.00
20760.00;20800.00;117.00;id_-E1_1;83.00;500.13;80;74.00;40.00;20.03;3;2.76;6;29.25;20.75;12.50;2.00;2.22;7.16;13.45;4.83;4;1;7;193.00;3.00
20760.00;20800.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.07;7.10;2.98;0.15;1;1;1;6.00;0.00
20760.00;20800.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.67;12.95;1.87;3.33;2;2;5;132.99;0.00
20760.00;20800.00;177.00;id_-E2_1;101.00;650.10;100;101.00;40.00;20.03;3;2.03;4;59.00;33.67;16.25;2.50;1.91;3.96;18.01;3.77;2;2;6;151.00;1.00
20760.00;20800.00;13.00;id_-E2_2;13.00;60.00;12;13.00;13.00;5.00;1;0.51;1;13.00;13.00;1.50;0.30;0.44;7.51;14.90;0.88;1;0;1;35.00;1.00
20760.00;20800.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.78;11.16;1.06;2.33;2;3;5;93.00;0.00
20760.00;20800.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.26;11.72;0.37;0.78;4;3;4;31.00;0.00
20760.00;20800.00;217.00;id_-E3_2;7.00;42.50;7;89.00;4.00;20.00;3;1.26;4;54.25;1.75;1.06;0.17;0.33;6.46;3.44;1.12;2;5;6;42.67;0.00
20800.00;20840.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.19;12.18;1.87;6.15;3;4;10;244.84;0.00
20800.00;20840.00;116.00;id_E0_1;0.00;0.00;0;116.00;0.00;0.00;0;0.72;2;116.00;0.00;0.00;0.00;0.47;13.64;0.73;1.32;3;4;5;52.83;0.00
20800.00;20840.00;88.00;id_E0_2;76.00;455.05;74;52.00;40.00;20.01;3;1.80;5;29.33;25.33;11.38;1.85;1.24;5.10;14.51;3.45;4;2;6;138.00;2.00
20800.00;20840.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.06;12.66;1.81;4.53;4;4;8;180.49;0.00
20800.00;20840.00;284.00;id_-E1_1;167.00;1145.22;166;114.00;40.00;35.04;5;4.14;9;56.80;33.40;28.63;4.15;3.26;5.52;17.92;7.08;4;2;10;283.00;1.00
20800.00;20840.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
20800.00;20840.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.69;12.29;2.01;3.35;2;2;5;133.82;0.00
20800.00;20840.00;184.00;id_-E2_1;7.00;36.08;6;101.00;3.00;13.58;2;1.96;4;46.00;1.75;0.90;0.15;0.53;7.88;3.30;1.18;2;5;6;44.78;1.00
20800.00;20840.00;53.00;id_-E2_2;40.00;200.00;40;53.00;40.00;5.00;1;0.51;1;53.00;40.00;5.00;1.00;0.51;0.00;40.00;1.00;0;0;1;40.00;0.00
20800.00;20840.00;1.00;id_-E3_0;1.00;0.00;0;1.00;1.00;0.00;0;1.35;4;1.00;1.00;0.00;0.00;0.89;11.20;1.58;2.65;3;2;5;106.00;1.00
20800.00;20840.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.19;11.91;0.31;0.57;2;3;3;23.00;0.00
20800.00;20840.00;30.00;id_-E3_2;30.00;145.00;29;30.00;30.00;5.00;1;0.67;2;30.00;30.00;3.62;0.72;0.57;5.71;12.14;1.70;2;1;3;68.00;1.00
20840.00;20880.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.16;6;0.00;0.00;0.00;0.00;1.69;11.53;1.46;4.75;5;6;11;189.24;0.00
20840.00;20880.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.44;4;0.00;0.00;0.00;0.00;0.96;13.20;0.70;2.65;6;3;7;106.00;0.00
20840.00;20880.00;234.00;id_E0_2;146.00;987.66;145;92.00;40.00;27.54;4;1.80;5;58.50;36.50;24.69;3.62;1.50;1.30;30.24;4.15;1;1;5;166.00;1.00
20840.00;20880.00;1.00;id_-E1_0;1.00;0.00;0;1.00;1.00;0.00;0;2.76;6;1.00;1.00;0.00;0.00;2.22;13.05;1.77;4.85;4;2;8;193.83;1.00
20840.00;20880.00;298.00;id_-E1_1;14.00;94.71;14;114.00;5.00;28.33;4;3.65;8;59.60;2.80;2.37;0.35;1.02;9.95;3.08;2.40;2;9;10;93.62;0.00
20840.00;20880.00;5.00;id_-E1_2;5.00;20.00;4;5.00;5.00;5.00;1;0.46;1;5.00;5.00;0.50;0.10;0.31;10.38;7.15;0.68;1;0;1;27.00;1.00
20840.00;20880.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.88;11.76;2.14;3.75;2;2;5;149.30;0.00
20840.00;20880.00;33.00;id_-E2_1;33.00;160.00;32;33.00;33.00;5.00;1;1.01;2;33.00;33.00;4.00;0.80;0.79;5.45;12.63;1.55;2;1;3;62.00;1.00
20840.00;20880.00;93.00;id_-E2_2;40.00;200.00;40;93.00;40.00;5.00;1;0.51;1;93.00;40.00;5.00;1.00;0.51;0.00;40.00;1.00;0;0;1;40.00;0.00
20840.00;20880.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.84;12.22;0.89;2.50;2;3;5;100.00;0.00
20840.00;20880.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.66;12.52;0.59;1.95;6;4;6;78.00;0.00
20840.00;20880.00;109.00;id_-E3_2;79.00;477.61;77;70.00;40.00;12.57;2;1.35;4;36.33;26.33;11.94;1.93;0.93;2.48;17.44;2.75;3;2;5;110.00;2.00
20880.00;20920.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.45;12.32;1.55;6.90;6;5;11;274.15;0.00
20880.00;20920.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.44;4;0.00;0.00;0.00;0.00;0.47;12.33;0.61;1.30;5;8;9;52.00;0.00
20880.00;20920.00;244.00;id_E0_2;10.00;59.45;9;92.00;4.00;21.24;3;1.44;4;48.80;2.00;1.49;0.23;0.70;8.97;2.74;2.17;5;7;9;83.14;1.00
20880.00;20920.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.49;12.74;1.60;5.47;2;3;8;218.05;0.00
20880.00;20920.00;45.00;id_-E1_1;45.00;235.08;43;36.00;36.00;12.55;2;1.38;3;22.50;22.50;5.88;1.07;0.93;5.15;13.43;2.02;3;1;4;81.00;2.00
20880.00;20920.00;45.00;id_-E1_2;40.00;200.00;40;45.00;40.00;5.00;1;0.46;1;45.00;40.00;5.00;1.00;0.46;0.00;40.00;1.00;0;0;1;40.00;0.00
20880.00;20920.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.93;11.96;2.36;3.85;2;2;5;153.10;0.00
20880.00;20920.00;108.00;id_-E2_1;75.00;447.62;73;73.00;40.00;12.58;2;1.52;3;36.00;25.00;11.19;1.82;1.25;2.70;19.69;2.48;2;1;4;99.00;2.00
20880.00;20920.00;93.00;id_-E2_2;0.00;0.00;0;93.00;0.00;0.00;0;0.35;1;93.00;0.00;0.00;0.00;0.01;3.16;1.28;0.05;0;1;1;1.90;0.00
20880.00;20920.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.68;5;0.00;0.00;0.00;0.00;1.08;12.98;0.73;3.23;6;4;8;129.00;0.00
20880.00;20920.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.53;12.38;0.71;1.57;6;7;8;63.00;0.00
20880.00;20920.00;241.00;id_-E3_2;133.00;882.61;131;110.00;40.00;27.51;4;2.02;6;60.25;33.25;22.07;3.27;1.51;2.72;23.29;4.47;3;1;6;179.00;2.00
20920.00;20960.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.64;12.00;2.02;7.38;4;2;10;294.10;0.00
20920.00;20960.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.47;13.45;0.62;1.30;3;4;4;52.00;0.00
20920.00;20960.00;19.00;id_E0_2;19.00;90.00;18;19.00;19.00;5.00;1;1.08;3;19.00;19.00;2.25;0.45;0.60;8.48;6.63;1.65;2;2;4;66.00;1.00
20920.00;20960.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.46;12.03;1.74;5.38;4;3;9;214.91;0.00
20920.00;20960.00;138.00;id_-E1_1;93.00;590.06;92;76.00;40.00;20.00;3;2.30;5;46.00;31.00;14.75;2.30;1.61;3.88;16.77;3.50;3;2;6;140.00;1.00
20920.00;20960.00;45.00;id_-E1_2;0.00;0.00;0;45.00;0.00;0.00;0;0.42;1;45.00;0.00;0.00;0.00;0.01;2.60;1.74;0.07;0;1;1;2.31;0.00
20920.00;20960.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.90;12.95;2.49;3.80;2;2;5;151.12;0.00
20920.00;20960.00;218.00;id_-E2_1;111.00;725.10;110;113.00;40.00;20.02;3;2.03;4;72.67;37.00;18.13;2.75;1.76;2.10;23.34;3.48;2;1;5;139.00;1.00
20920.00;20960.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
20920.00;20960.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.68;5;0.00;0.00;0.00;0.00;1.30;12.24;1.45;3.88;2;2;6;155.00;0.00
20920.00;20960.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.24;13.52;0.31;0.72;3;3;4;29.00;0.00
20920.00;20960.00;249.00;id_-E3_2;8.00;51.11;8;110.00;4.00;20.00;3;1.61;5;62.25;2.00;1.28;0.20;0.48;9.01;2.90;1.65;2;7;7;62.58;0.00
20960.00;21000.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.58;12.01;1.39;7.22;5;7;13;288.52;0.00
20960.00;21000.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.44;4;0.00;0.00;0.00;0.00;0.56;12.70;0.57;1.57;6;4;6;62.37;0.00
20960.00;21000.00;93.00;id_E0_2;74.00;447.54;73;59.00;40.00;12.50;2;1.08;3;46.50;37.00;11.19;1.82;0.78;1.31;26.00;2.15;1;1;3;86.00;1.00
20960.00;21000.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.61;11.81;1.82;5.70;2;2;8;227.92;0.00
20960.00;21000.00;285.00;id_-E1_1;147.00;995.12;146;116.00;40.00;27.51;4;2.30;5;71.25;36.75;24.88;3.65;2.15;2.50;25.53;4.67;2;1;6;187.00;1.00
20960.00;21000.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
20960.00;21000.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.58;13.68;1.54;3.15;2;2;5;125.60;0.00
20960.00;21000.00;226.00;id_-E2_1;8.00;37.50;7;113.00;4.00;12.50;2;1.89;4;56.50;2.00;0.94;0.17;0.68;9.29;3.41;1.48;2;5;6;57.00;1.00
20960.00;21000.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
20960.00;21000.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.05;4;0.00;0.00;0.00;0.00;0.97;12.37;1.18;2.92;1;2;5;116.11;0.00
20960.00;21000.00;2.00;id_-E3_1;2.00;5.00;1;2.00;2.00;5.00;1;0.67;2;2.00;2.00;0.12;0.03;0.29;12.40;1.44;0.85;2;2;3;34.00;1.00
20960.00;21000.00;13.00;id_-E3_2;13.00;60.00;12;13.00;13.00;5.00;1;0.67;2;13.00;13.00;1.50;0.30;0.35;7.90;9.22;1.05;2;1;2;42.00;1.00
21000.00;21040.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.18;11.37;2.03;6.08;3;3;9;242.97;0.00
21000.00;21040.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.48;12.77;0.54;1.32;4;4;6;53.00;0.00
21000.00;21040.00;199.00;id_E0_2;106.00;680.35;104;99.00;40.00;27.58;4;2.16;6;49.75;26.50;17.01;2.60;1.59;4.25;16.85;4.40;5;2;7;176.00;2.00
21000.00;21040.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.18;7;0.00;0.00;0.00;0.00;2.74;11.62;2.05;6.05;3;5;9;241.27;0.00
21000.00;21040.00;299.00;id_-E1_1;14.00;72.94;11;116.00;4.00;21.30;3;2.36;6;42.71;2.00;1.82;0.28;0.92;7.78;3.92;2.15;4;6;9;83.84;3.00
21000.00;21040.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
21000.00;21040.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.46;13.10;1.83;2.90;3;2;6;115.81;0.00
21000.00;21040.00;53.00;id_-E2_1;49.00;252.63;47;44.00;40.00;12.58;2;1.52;3;17.67;16.33;6.32;1.18;1.17;6.09;18.12;2.30;2;1;3;92.00;2.00
21000.00;21040.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
21000.00;21040.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.63;13.87;0.55;1.88;3;5;6;75.00;0.00
21000.00;21040.00;2.00;id_-E3_1;0.00;0.00;0;2.00;0.00;0.00;0;1.01;3;2.00;0.00;0.00;0.00;0.45;12.08;0.58;1.38;6;7;7;54.96;0.00
21000.00;21040.00;53.00;id_-E3_2;40.00;200.00;40;53.00;40.00;5.00;1;1.35;4;53.00;40.00;5.00;1.00;0.65;4.85;9.53;1.93;4;2;5;77.00;0.00
21040.00;21080.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.29;11.64;2.26;6.40;3;2;9;255.91;0.00
21040.00;21080.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.57;15.21;0.85;1.57;1;2;3;63.00;0.00
21040.00;21080.00;208.00;id_E0_2;9.00;55.80;9;99.00;5.00;20.00;3;1.77;5;52.00;2.25;1.39;0.23;0.54;8.38;3.47;1.68;2;6;7;64.72;0.00
21040.00;21080.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.30;5;0.00;0.00;0.00;0.00;1.88;11.54;2.27;4.12;2;2;6;164.05;0.00
21040.00;21080.00;57.00;id_-E1_1;56.00;312.52;55;41.00;40.00;12.50;2;2.76;6;28.50;28.00;7.81;1.38;2.08;8.86;10.90;4.53;3;0;6;181.00;1.00
21040.00;21080.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.07;5.86;3.32;0.15;1;1;1;6.00;0.00
21040.00;21080.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.24;12.62;1.66;2.52;1;3;5;99.76;0.00
21040.00;21080.00;133.00;id_-E2_1;81.00;500.04;80;84.00;40.00;12.50;2;2.53;5;44.33;27.00;12.50;2.00;1.84;5.45;17.84;3.62;3;1;5;145.00;1.00
21040.00;21080.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
21040.00;21080.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.50;13.60;0.56;1.50;4;3;5;60.00;0.00
21040.00;21080.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.36;14.11;0.36;1.07;5;4;5;43.00;0.00
21040.00;21080.00;155.00;id_-E3_2;102.00;642.80;99;93.00;40.00;27.51;4;1.68;5;38.75;25.50;16.07;2.48;1.27;3.66;22.19;3.77;2;1;5;151.00;3.00
21080.00;21120.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.50;12.50;1.64;7.00;3;3;10;279.05;0.00
21080.00;21120.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.44;13.07;0.52;1.23;4;4;5;49.00;0.00
21080.00;21120.00;40.00;id_E0_2;40.00;192.58;38;38.00;38.00;12.58;2;1.44;4;20.00;20.00;4.81;0.95;0.79;6.22;10.24;2.20;4;2;5;88.00;2.00
21080.00;21120.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.20;12.19;2.17;4.85;3;2;7;193.20;0.00
21080.00;21120.00;183.00;id_-E1_1;126.00;830.24;124;81.00;40.00;27.56;4;3.22;7;45.75;31.50;20.76;3.10;2.90;6.01;17.72;6.30;2;2;8;252.00;2.00
21080.00;21120.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
21080.00;21120.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.86;13.08;1.59;3.67;4;1;6;147.00;0.00
21080.00;21120.00;259.00;id_-E2_1;126.00;837.74;125;124.00;40.00;27.55;4;2.53;5;64.75;31.50;20.94;3.12;2.12;3.00;18.98;4.17;3;2;7;167.00;1.00
21080.00;21120.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.08;7.05;3.23;0.15;1;1;1;6.00;0.00
21080.00;21120.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.71;13.23;1.34;2.12;3;2;5;85.00;0.00
21080.00;21120.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.19;13.41;0.24;0.55;3;3;4;22.00;0.00
21080.00;21120.00;165.00;id_-E3_2;10.00;64.26;10;93.00;5.00;20.98;3;1.30;4;41.25;2.50;1.61;0.25;0.42;8.27;3.78;1.40;2;6;6;53.53;0.00
21120.00;21160.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.08;12.73;1.40;5.88;5;6;12;233.86;0.00
21120.00;21160.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.39;12.99;0.43;1.07;4;4;5;43.00;0.00
21120.00;21160.00;147.00;id_E0_2;107.00;695.08;106;78.00;40.00;20.01;3;1.80;5;49.00;35.67;17.38;2.65;1.28;2.66;22.44;3.55;2;1;5;142.00;1.00
21120.00;21160.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.72;12.72;2.95;5.97;3;3;8;237.88;0.00
21120.00;21160.00;359.00;id_-E1_1;176.00;1212.66;175;121.00;40.00;35.02;5;2.76;6;71.80;35.20;30.32;4.38;2.46;2.00;22.77;5.35;2;2;8;214.00;1.00
